supermarket_id;supplier_id;delivery_date;amount;name;opening_date;supplier_name;supplier_type;department_id;department_info
274;694;2022-08-20;2038,75;Atlantico Market;2021-09-17;Congelados Norte;frozen goods;;peixaria
472;283;2024-02-16;6123,35;Atlantico Market;2022-12-04;Bebidas Lusas;beverages;154,0;talho
205;413;2035-07-19;3722,38;FreshMart Gaia;2026-01-02;Bebidas Lusas;beverages;;padaria
19;274;2025-02-27;4709,37;FreshMart Gaia;2023-01-09;Congelados Norte;frozen goods;160,0;higiene
348;718;2033-10-11;9808,55;BomPreco;2024-01-26;Peixe Fresco Iberico;seafood;;congelados
121;573;2025-05-11;5467,05;FreshMart Gaia;2022-03-07;Bebidas Lusas;beverages;;laticinios
175;274;2025-08-25;3319,55;FreshMart Gaia;2024-01-18;Congelados Norte;frozen goods;;laticinios
252;150;2025-12-27;2428,31;BomPreco;2022-11-20;Casa Verde Horticolas;produce;;peixaria
368;371;2023-10-10;2809,06;Mercado Central;2022-05-09;Lacteos do Vale;dairy;;laticinios
226;401;2029-05-29;2478,51;Atlantico Market;2022-06-05;Lacteos do Vale;dairy;;bebidas
195;38;2024-07-21;10478,3;SuperNorte;2022-02-10;Peixe Fresco Iberico;seafood;162,0;laticinios
197;823;2026-01-31;5373,85;Nova Compra;2023-07-18;Bebidas Lusas;beverages;;peixaria
76;293;2023-06-03;5202,15;Atlantico Market;2022-03-16;Bebidas Lusas;beverages;180,0;laticinios
74;618;2027-07-31;12000,0;Mercado Central;2025-11-11;Peixe Fresco Iberico;seafood;3,0;mercearia
463;500;2033-01-23;1874,01;FreshMart Gaia;2025-03-11;Casa Verde Horticolas;produce;108,0;laticinios
426;405;2032-07-01;1411,21;BomPreco;2025-03-14;Higiene Plus;cleaning products;11,0;peixaria
69;618;2024-07-31;9397,5;SuperNorte;2021-06-05;Peixe Fresco Iberico;seafood;;peixaria
176;31;2025-02-28;1984,1;Mercado Central;2023-03-01;Lacteos do Vale;dairy;;bebidas
53;325;2024-09-02;1707,75;Nova Compra;2022-04-27;Higiene Plus;cleaning products;;higiene
170;870;2028-06-10;1437,83;Mercado Central;2024-11-23;Casa Verde Horticolas;produce;149,0;congelados
5;48;2026-10-12;2330,37;Nova Compra;2026-02-01;Peixe Fresco Iberico;seafood;;padaria
26;767;2024-09-30;7067,04;Mercado Central;2022-05-29;Carnes Selectas;meat;;mercearia
452;914;2024-11-30;2141,93;Mercado Central;2022-07-29;Congelados Norte;frozen goods;193,0;padaria
452;914;2024-11-30;3139,34;Mercado Central;2022-07-29;Congelados Norte;frozen goods;195,0;bebidas
355;424;2030-11-29;6219,07;FreshMart Gaia;2025-09-12;Congelados Norte;frozen goods;60,0;bebidas
142;289;2025-08-18;2399,04;Atlantico Market;2023-11-17;SnackHouse Distribuicao;snacks;;peixaria
213;563;2023-12-27;6363,82;SuperNorte;2022-08-14;Bebidas Lusas;beverages;19,0;talho
42;58;2023-05-11;2619,35;BomPreco;2022-11-03;Peixe Fresco Iberico;seafood;;congelados
48;336;2027-06-30;1142,49;BomPreco;2022-10-06;Padaria Industrial;bakery supplies;;talho
106;673;2030-07-30;3339,42;Atlantico Market;2024-07-22;Bebidas Lusas;beverages;;mercearia
270;734;2023-05-31;6708,08;BomPreco;2022-05-19;Congelados Norte;frozen goods;190,0;talho
246;702;2021-03-28;3500,0;BomPreco;2021-03-04;Frutaria Atlantica;produce;161,0;fruta e legumes
246;702;2021-03-28;1026,52;BomPreco;2021-03-04;Frutaria Atlantica;produce;191,0;peixaria
26;349;2024-12-27;1661,84;Mercado Central;2022-05-29;SnackHouse Distribuicao;snacks;;laticinios
324;821;2028-03-19;3127,24;BomPreco;2023-12-10;Lacteos do Vale;dairy;;mercearia
225;494;2030-04-05;3693,28;SuperNorte;2025-06-18;Congelados Norte;frozen goods;97,0;higiene
128;663;2022-09-25;7000,0;Mercado Central;2021-12-26;Bebidas Lusas;beverages;;congelados
251;652;2029-07-05;1544,23;Nova Compra;2023-03-21;Frutaria Atlantica;produce;;talho
330;837;2033-12-29;4717,64;BomPreco;2025-02-18;Carnes Selectas;meat;;peixaria
429;331;2024-08-04;1326,41;SuperNorte;2021-08-21;Lacteos do Vale;dairy;;peixaria
462;709;2023-06-16;1768,34;BomPreco;2022-01-14;SnackHouse Distribuicao;snacks;38,0;peixaria
150;520;2025-04-11;475,68;BomPreco;2025-02-06;Casa Verde Horticolas;produce;;talho
60;542;2025-04-16;1654,82;BomPreco;2021-08-03;Frutaria Atlantica;produce;;talho
251;158;2025-11-26;11505,65;Nova Compra;2023-03-21;Peixe Fresco Iberico;seafood;;fruta e legumes
268;224;2028-10-17;2293,48;Atlantico Market;2025-06-15;Congelados Norte;frozen goods;;laticinios
132;82;2032-02-07;893,11;BomPreco;2022-11-23;Frutaria Atlantica;produce;76,0;padaria
94;755;2028-03-29;2272,21;Atlantico Market;2024-06-11;Higiene Plus;cleaning products;1,0;talho
94;755;2032-02-19;2415,05;Atlantico Market;2024-06-11;Higiene Plus;cleaning products;49,0;padaria
9;826;2025-05-26;543,32;SuperNorte;2022-10-26;Padaria Industrial;bakery supplies;23,0;congelados
159;940;2028-02-11;3500,0;SuperNorte;2025-01-19;Casa Verde Horticolas;produce;;talho
386;18;2027-10-18;7896,39;Mercado Central;2024-08-11;Peixe Fresco Iberico;seafood;;peixaria
118;976;2024-12-16;1603,09;Atlantico Market;2022-07-18;Padaria Industrial;bakery supplies;;fruta e legumes
348;838;2030-11-18;4551,52;BomPreco;2024-01-26;Peixe Fresco Iberico;seafood;;padaria
44;334;2027-07-11;8000,0;Mercado Central;2024-10-03;Congelados Norte;frozen goods;56,0;peixaria
165;740;2028-06-08;1639,81;SuperNorte;2024-06-21;Casa Verde Horticolas;produce;;congelados
134;111;2024-08-26;1868,34;Mercado Central;2024-07-19;Lacteos do Vale;dairy;;padaria
480;378;2023-09-19;8075,8;BomPreco;2022-01-15;Peixe Fresco Iberico;seafood;;mercearia
332;769;2027-06-13;1383,15;Mercado Central;2024-11-20;SnackHouse Distribuicao;snacks;;peixaria
174;963;2030-10-21;1891,63;BomPreco;2021-10-25;Bebidas Lusas;beverages;52,0;higiene
174;963;2030-06-04;3979,08;BomPreco;2021-10-25;Bebidas Lusas;beverages;163,0;talho
346;1000;2022-08-04;1603,16;Atlantico Market;2021-02-27;Casa Verde Horticolas;produce;;bebidas
401;280;2034-11-20;1309,47;Nova Compra;2025-07-23;Casa Verde Horticolas;produce;;laticinios
456;48;2025-10-27;11359,33;BomPreco;2025-06-07;Peixe Fresco Iberico;seafood;;padaria
8;241;2026-10-02;4000,0;Mercado Central;2024-02-04;Lacteos do Vale;dairy;172,0;talho
223;844;2026-06-09;2843,42;FreshMart Gaia;2022-09-06;Congelados Norte;frozen goods;;padaria
177;279;2025-06-03;1803,31;SuperNorte;2023-05-04;SnackHouse Distribuicao;snacks;;mercearia
378;39;2023-05-19;1379,16;BomPreco;2021-04-27;SnackHouse Distribuicao;snacks;137,0;peixaria
374;645;2027-03-21;2500,0;Mercado Central;2023-02-24;Higiene Plus;cleaning products;;talho
368;473;2023-04-19;4678,78;Mercado Central;2022-05-09;Bebidas Lusas;beverages;;congelados
10;910;2024-08-03;2807,56;Atlantico Market;2024-07-05;Casa Verde Horticolas;produce;;higiene
500;543;2024-06-21;6382,63;Mercado Central;2022-04-18;Bebidas Lusas;beverages;;higiene
261;383;2024-07-14;3976,19;SuperNorte;2023-10-28;Bebidas Lusas;beverages;;peixaria
468;363;2025-11-06;3448,31;BomPreco;2021-07-29;Bebidas Lusas;beverages;;congelados
430;851;2033-07-28;4000,0;Atlantico Market;2025-03-04;Lacteos do Vale;dairy;53,0;fruta e legumes
430;851;2029-05-15;3051,15;Atlantico Market;2025-03-04;Lacteos do Vale;dairy;183,0;mercearia
36;370;2030-11-15;1264,32;BomPreco;2021-03-31;Casa Verde Horticolas;produce;;congelados
402;344;2032-01-20;3104,09;BomPreco;2023-09-28;Congelados Norte;frozen goods;;padaria
288;408;2034-09-11;5454,59;BomPreco;2025-10-31;Peixe Fresco Iberico;seafood;;padaria
94;583;2025-12-04;6318,01;Atlantico Market;2024-06-11;Bebidas Lusas;beverages;1,0;talho
94;583;2026-05-21;7000,0;Atlantico Market;2024-06-11;Bebidas Lusas;beverages;49,0;padaria
85;951;2034-01-13;4000,0;FreshMart Gaia;2025-09-24;Lacteos do Vale;dairy;;higiene
234;63;2025-07-31;2726,01;BomPreco;2022-02-27;Bebidas Lusas;beverages;;fruta e legumes
176;724;2027-12-09;4580,04;Mercado Central;2023-03-01;Congelados Norte;frozen goods;;higiene
164;490;2025-08-02;1545,11;Mercado Central;2022-03-01;Casa Verde Horticolas;produce;165,0;mercearia
164;490;2025-08-02;1704,26;Mercado Central;2022-03-01;Casa Verde Horticolas;produce;181,0;talho
403;156;2025-08-28;1519,6;FreshMart Gaia;2021-04-09;Padaria Industrial;bakery supplies;;congelados
429;836;2026-12-27;979,57;SuperNorte;2021-08-21;Padaria Industrial;bakery supplies;;talho
408;569;2029-02-09;2982,95;BomPreco;2022-04-15;SnackHouse Distribuicao;snacks;;laticinios
442;900;2029-10-01;1466,46;Atlantico Market;2024-05-24;Casa Verde Horticolas;produce;143,0;fruta e legumes
434;417;2028-03-02;7538,6;Mercado Central;2025-07-06;Carnes Selectas;meat;95,0;congelados
218;138;2031-05-07;5325,79;Mercado Central;2025-07-13;Peixe Fresco Iberico;seafood;;bebidas
491;767;2025-11-24;2362,33;Nova Compra;2024-07-19;Carnes Selectas;meat;;talho
154;143;2034-09-02;2368,12;Atlantico Market;2025-10-16;Bebidas Lusas;beverages;184,0;padaria
101;979;2024-06-24;1744,79;Nova Compra;2023-02-01;SnackHouse Distribuicao;snacks;;bebidas
162;682;2025-08-20;3500,0;BomPreco;2024-11-21;Frutaria Atlantica;produce;;mercearia
193;439;2025-01-01;1341,73;FreshMart Gaia;2022-02-11;SnackHouse Distribuicao;snacks;;laticinios
200;564;2025-03-16;3984,77;Mercado Central;2025-03-04;Congelados Norte;frozen goods;;padaria
36;12;2024-08-10;2306,05;BomPreco;2021-03-31;Frutaria Atlantica;produce;;laticinios
377;577;2028-07-18;4123,32;Nova Compra;2023-06-29;Carnes Selectas;meat;;padaria
188;398;2025-11-08;5228,43;Mercado Central;2025-01-21;Peixe Fresco Iberico;seafood;;fruta e legumes
201;16;2027-05-23;1032,98;SuperNorte;2024-04-10;Padaria Industrial;bakery supplies;;bebidas
126;15;2029-10-25;1129,75;BomPreco;2022-12-13;Higiene Plus;cleaning products;;padaria
201;622;2024-07-05;829,31;SuperNorte;2024-04-10;Frutaria Atlantica;produce;;bebidas
425;848;2022-09-21;4851,2;Nova Compra;2022-01-23;Peixe Fresco Iberico;seafood;;peixaria
81;436;2030-04-01;1318,79;SuperNorte;2024-04-22;Padaria Industrial;bakery supplies;130,0;padaria
135;261;2025-08-13;2875,34;SuperNorte;2022-07-27;Lacteos do Vale;dairy;;padaria
359;535;2025-02-02;2500,0;Nova Compra;2021-05-09;Higiene Plus;cleaning products;;mercearia
479;601;2034-11-23;3782,78;Nova Compra;2025-03-24;Lacteos do Vale;dairy;18,0;laticinios
37;581;2032-08-12;1433,88;FreshMart Gaia;2022-12-13;Lacteos do Vale;dairy;15,0;bebidas
467;361;2023-11-05;1537,3;Nova Compra;2023-05-01;Lacteos do Vale;dairy;71,0;fruta e legumes
261;226;2024-04-01;729,37;SuperNorte;2023-10-28;Padaria Industrial;bakery supplies;;congelados
194;937;2030-03-11;5042,85;Mercado Central;2025-10-06;Carnes Selectas;meat;;talho
266;450;2025-05-29;1397,54;Mercado Central;2022-11-17;Casa Verde Horticolas;produce;;bebidas
194;290;2030-10-05;1710,27;Mercado Central;2025-10-06;Casa Verde Horticolas;produce;;padaria
284;661;2023-09-24;1452,05;Mercado Central;2023-04-30;Lacteos do Vale;dairy;153,0;laticinios
78;590;2023-03-22;2633,12;BomPreco;2022-12-29;Casa Verde Horticolas;produce;46,0;talho
457;382;2022-10-28;1207,51;FreshMart Gaia;2022-06-06;Frutaria Atlantica;produce;107,0;fruta e legumes
54;615;2021-09-15;877,7;BomPreco;2021-08-12;Higiene Plus;cleaning products;;padaria
53;807;2025-02-10;6824,38;Nova Compra;2022-04-27;Carnes Selectas;meat;;higiene
305;902;2025-08-28;2560,55;Nova Compra;2023-08-27;Frutaria Atlantica;produce;;mercearia
420;891;2026-12-29;1942,86;BomPreco;2021-05-15;Lacteos do Vale;dairy;;peixaria
492;620;2024-06-11;2735,27;BomPreco;2023-12-08;Casa Verde Horticolas;produce;;mercearia
395;57;2033-06-27;7728,8;Nova Compra;2023-10-24;Carnes Selectas;meat;;padaria
294;545;2024-02-12;2500,0;BomPreco;2022-04-03;Higiene Plus;cleaning products;;fruta e legumes
113;331;2024-06-20;2990,03;Nova Compra;2021-11-05;Lacteos do Vale;dairy;188,0;fruta e legumes
234;812;2024-01-23;3500,0;BomPreco;2022-02-27;Frutaria Atlantica;produce;;mercearia
35;324;2024-11-27;4421,52;Nova Compra;2021-05-08;Congelados Norte;frozen goods;;congelados
383;466;2024-02-07;1800,0;Nova Compra;2023-04-24;Padaria Industrial;bakery supplies;;talho
491;411;2033-07-26;4000,0;Nova Compra;2024-07-19;Lacteos do Vale;dairy;;mercearia
126;863;2023-09-25;3516,9;BomPreco;2022-12-13;Bebidas Lusas;beverages;;talho
443;817;2030-07-22;3961,23;Nova Compra;2025-05-20;Carnes Selectas;meat;;padaria
230;1000;2030-10-14;1468,85;Mercado Central;2025-02-06;Casa Verde Horticolas;produce;;mercearia
53;987;2025-02-19;6509,12;Nova Compra;2022-04-27;Carnes Selectas;meat;;fruta e legumes
175;225;2024-06-06;819,62;FreshMart Gaia;2024-01-18;Higiene Plus;cleaning products;;congelados
190;115;2032-05-14;1121,06;Atlantico Market;2025-05-26;Higiene Plus;cleaning products;;higiene
391;379;2025-03-27;2827,88;FreshMart Gaia;2024-03-07;SnackHouse Distribuicao;snacks;;bebidas
364;622;2024-01-28;2497,43;Atlantico Market;2021-12-06;Frutaria Atlantica;produce;;laticinios
264;93;2031-11-05;1300,92;BomPreco;2024-03-30;Bebidas Lusas;beverages;;bebidas
302;696;2032-09-15;548,98;Mercado Central;2023-08-01;Padaria Industrial;bakery supplies;;padaria
218;245;2033-04-25;2500,0;Mercado Central;2025-07-13;Higiene Plus;cleaning products;;congelados
349;826;2025-01-23;1700,3;FreshMart Gaia;2023-10-31;Padaria Industrial;bakery supplies;;padaria
335;755;2025-10-04;1057,74;Nova Compra;2024-12-25;Higiene Plus;cleaning products;139,0;padaria
46;439;2031-10-21;844,49;Atlantico Market;2023-02-06;SnackHouse Distribuicao;snacks;;padaria
115;147;2025-05-10;3077,51;FreshMart Gaia;2025-01-26;Carnes Selectas;meat;;talho
365;613;2024-08-10;4715,61;Nova Compra;2023-06-30;Bebidas Lusas;beverages;;talho
417;8;2027-02-09;12000,0;SuperNorte;2023-07-19;Peixe Fresco Iberico;seafood;;laticinios
1;695;2024-12-03;2500,0;FreshMart Gaia;2023-11-13;Higiene Plus;cleaning products;;congelados
445;5;2032-05-30;676,65;FreshMart Gaia;2025-09-12;Higiene Plus;cleaning products;;mercearia
288;655;2027-04-25;1203,65;BomPreco;2025-10-31;Higiene Plus;cleaning products;;congelados
369;893;2024-11-13;2549,98;SuperNorte;2024-02-08;Bebidas Lusas;beverages;;padaria
141;152;2024-08-30;1967,6;SuperNorte;2021-05-17;Frutaria Atlantica;produce;;padaria
411;971;2024-03-19;1181,15;SuperNorte;2023-06-02;Lacteos do Vale;dairy;;laticinios
200;363;2025-11-25;2933,33;Mercado Central;2025-03-04;Bebidas Lusas;beverages;;mercearia
298;685;2030-08-14;930,7;Atlantico Market;2023-03-05;Higiene Plus;cleaning products;;bebidas
452;877;2025-07-07;6834,76;Mercado Central;2022-07-29;Carnes Selectas;meat;193,0;padaria
452;877;2024-11-01;4283,25;Mercado Central;2022-07-29;Carnes Selectas;meat;195,0;bebidas
14;364;2023-01-24;3638,55;Mercado Central;2022-12-20;Congelados Norte;frozen goods;12,0;mercearia
458;754;2025-01-13;5411,51;Mercado Central;2024-04-06;Congelados Norte;frozen goods;169,0;higiene
422;6;2023-05-24;1800,0;Mercado Central;2021-05-10;Padaria Industrial;bakery supplies;;higiene
454;695;2025-03-10;2500,0;Atlantico Market;2022-02-05;Higiene Plus;cleaning products;;peixaria
223;740;2026-06-28;2271,39;FreshMart Gaia;2022-09-06;Casa Verde Horticolas;produce;;congelados
109;13;2027-12-24;3603,47;FreshMart Gaia;2021-02-19;Bebidas Lusas;beverages;;peixaria
209;180;2025-04-02;3345,1;Nova Compra;2022-12-23;Casa Verde Horticolas;produce;125,0;fruta e legumes
219;850;2029-10-12;3128,05;SuperNorte;2025-01-12;Casa Verde Horticolas;produce;175,0;padaria
411;260;2025-08-29;2751,1;SuperNorte;2023-06-02;Casa Verde Horticolas;produce;;higiene
114;28;2026-08-06;3193,44;BomPreco;2025-03-11;Peixe Fresco Iberico;seafood;;peixaria
331;30;2024-10-12;3186,31;FreshMart Gaia;2021-12-05;Casa Verde Horticolas;produce;;talho
103;389;2024-10-09;1938,6;FreshMart Gaia;2022-12-24;SnackHouse Distribuicao;snacks;;laticinios
341;12;2029-07-21;1237,41;Nova Compra;2022-09-13;Frutaria Atlantica;produce;;talho
27;116;2028-09-01;739,08;SuperNorte;2022-08-07;Padaria Industrial;bakery supplies;42,0;bebidas
26;645;2025-05-12;1786,7;Mercado Central;2022-05-29;Higiene Plus;cleaning products;;congelados
104;100;2023-12-14;597,47;Mercado Central;2023-01-07;Casa Verde Horticolas;produce;;bebidas
76;286;2025-03-11;945,1;Atlantico Market;2022-03-16;Padaria Industrial;bakery supplies;180,0;laticinios
138;871;2032-06-06;1601,1;BomPreco;2023-01-31;Lacteos do Vale;dairy;58,0;padaria
40;880;2023-12-20;1315,95;Atlantico Market;2022-08-09;Casa Verde Horticolas;produce;111,0;mercearia
481;771;2024-10-29;1750,2;FreshMart Gaia;2023-11-19;Lacteos do Vale;dairy;166,0;padaria
236;154;2026-02-08;2209,76;Mercado Central;2024-07-03;Congelados Norte;frozen goods;;peixaria
445;304;2032-10-22;6904,9;FreshMart Gaia;2025-09-12;Congelados Norte;frozen goods;;peixaria
401;142;2034-06-23;710,09;Nova Compra;2025-07-23;Frutaria Atlantica;produce;;laticinios
90;234;2031-09-01;4640,37;BomPreco;2023-09-21;Congelados Norte;frozen goods;9,0;laticinios
69;721;2024-02-05;1468,24;SuperNorte;2021-06-05;Lacteos do Vale;dairy;;congelados
38;426;2023-09-15;1800,0;Mercado Central;2022-04-17;Padaria Industrial;bakery supplies;140,0;congelados
142;862;2024-09-27;1868,98;Atlantico Market;2023-11-17;Frutaria Atlantica;produce;;talho
320;50;2027-08-09;711,55;Mercado Central;2024-03-23;Casa Verde Horticolas;produce;;talho
493;447;2026-02-14;6906,54;FreshMart Gaia;2025-06-26;Carnes Selectas;meat;;talho
441;409;2023-10-07;1009,16;SuperNorte;2021-08-16;SnackHouse Distribuicao;snacks;179,0;fruta e legumes
134;75;2034-06-27;2141,82;Mercado Central;2024-07-19;Higiene Plus;cleaning products;;talho
228;872;2028-12-23;2442,84;BomPreco;2025-05-03;Frutaria Atlantica;produce;44,0;fruta e legumes
64;671;2027-04-06;4000,0;Atlantico Market;2025-08-22;Lacteos do Vale;dairy;;fruta e legumes
95;506;2030-01-16;1087,81;Nova Compra;2021-11-19;Padaria Industrial;bakery supplies;;fruta e legumes
333;665;2029-02-27;1987,88;SuperNorte;2021-06-28;Higiene Plus;cleaning products;;talho
89;561;2022-10-29;2191,77;Nova Compra;2021-05-28;Lacteos do Vale;dairy;;padaria
408;959;2025-05-22;1265,45;BomPreco;2022-04-15;SnackHouse Distribuicao;snacks;;padaria
447;952;2032-03-10;2988,51;SuperNorte;2023-10-11;Frutaria Atlantica;produce;64,0;talho
415;735;2032-09-03;790,36;FreshMart Gaia;2024-03-20;Higiene Plus;cleaning products;;congelados
265;890;2024-01-05;1820,02;FreshMart Gaia;2022-10-08;Casa Verde Horticolas;produce;72,0;laticinios
265;890;2027-12-02;1432,37;FreshMart Gaia;2022-10-08;Casa Verde Horticolas;produce;114,0;bebidas
7;759;2027-12-09;2410,22;FreshMart Gaia;2023-07-14;SnackHouse Distribuicao;snacks;;laticinios
9;225;2025-03-27;898,03;SuperNorte;2022-10-26;Higiene Plus;cleaning products;23,0;congelados
333;846;2023-03-07;831,96;SuperNorte;2021-06-28;Padaria Industrial;bakery supplies;;fruta e legumes
148;836;2028-12-13;1019,96;Atlantico Market;2025-02-26;Padaria Industrial;bakery supplies;174,0;mercearia
34;509;2025-01-16;3000,0;Atlantico Market;2021-09-25;SnackHouse Distribuicao;snacks;;padaria
459;42;2032-01-14;1455,8;SuperNorte;2023-06-20;Frutaria Atlantica;produce;;congelados
217;359;2026-07-17;1377,64;FreshMart Gaia;2021-10-15;SnackHouse Distribuicao;snacks;171,0;laticinios
89;201;2023-12-17;1172,08;Nova Compra;2021-05-28;Lacteos do Vale;dairy;;mercearia
110;661;2032-08-07;1381,43;Mercado Central;2024-05-11;Lacteos do Vale;dairy;;congelados
380;978;2022-12-24;7827,5;Mercado Central;2022-09-25;Peixe Fresco Iberico;seafood;;bebidas
28;388;2031-10-24;6594,48;Atlantico Market;2023-02-26;Peixe Fresco Iberico;seafood;;mercearia
413;783;2027-08-21;3832,06;Nova Compra;2025-04-04;Bebidas Lusas;beverages;79,0;higiene
413;783;2028-03-12;7000,0;Nova Compra;2025-04-04;Bebidas Lusas;beverages;81,0;laticinios
215;781;2023-08-07;1013,03;Nova Compra;2022-05-12;Lacteos do Vale;dairy;;mercearia
475;4;2025-09-06;8000,0;FreshMart Gaia;2025-02-17;Congelados Norte;frozen goods;124,0;higiene
299;695;2027-10-03;2336,55;Nova Compra;2025-02-06;Higiene Plus;cleaning products;;higiene
146;402;2024-06-22;1597,72;Mercado Central;2022-01-30;Frutaria Atlantica;produce;;congelados
169;858;2025-10-03;7751,27;FreshMart Gaia;2025-07-10;Peixe Fresco Iberico;seafood;;congelados
465;242;2026-12-07;1360,57;SuperNorte;2024-12-20;Frutaria Atlantica;produce;;laticinios
303;477;2028-11-29;6234,22;SuperNorte;2025-02-15;Carnes Selectas;meat;;laticinios
274;1;2024-04-14;4000,0;Atlantico Market;2021-09-17;Lacteos do Vale;dairy;;bebidas
419;533;2033-11-24;2803,66;Nova Compra;2026-02-16;Bebidas Lusas;beverages;74,0;peixaria
323;566;2022-02-02;900,86;Nova Compra;2021-06-14;Padaria Industrial;bakery supplies;82,0;talho
248;857;2029-03-27;3841,47;Mercado Central;2025-02-23;Carnes Selectas;meat;8,0;fruta e legumes
217;172;2025-06-30;1414,72;FreshMart Gaia;2021-10-15;Frutaria Atlantica;produce;171,0;laticinios
382;803;2024-03-09;3128,47;Atlantico Market;2023-09-03;Bebidas Lusas;beverages;;mercearia
326;608;2025-05-07;3971,34;Mercado Central;2024-09-07;Peixe Fresco Iberico;seafood;;higiene
400;490;2025-02-25;1643,06;Atlantico Market;2021-10-07;Casa Verde Horticolas;produce;;mercearia
116;201;2025-09-21;2203,12;Mercado Central;2022-10-19;Lacteos do Vale;dairy;;congelados
66;371;2024-03-05;1793,29;BomPreco;2022-09-19;Lacteos do Vale;dairy;;laticinios
211;698;2025-06-17;2309,91;FreshMart Gaia;2024-02-14;Peixe Fresco Iberico;seafood;103,0;padaria
